textDisplay,likeCount,authorDisplayName,authorChannelUrl,authorChannelId,publishedAt,updatedAt
"Puuuuuuura basura, 1 más de corruptos q, le vendió el alma al diablo. Otro q, tendrá q, pagar",0,@alfredoortiz2669,http://www.youtube.com/@alfredoortiz2669,UC-twwQKvBj_-WHvTIUUCoJw,2024-10-11T04:28:42Z,2024-10-11T04:28:42Z
Delcy la HORRIBLE,0,@robertoa4995,http://www.youtube.com/@robertoa4995,UCFMmXyeXFIZqyxhKMVMHhxQ,2024-10-11T04:23:36Z,2024-10-11T04:23:36Z
"Buenas noches, no es el tema. Pero gestionar la libertad de Venezuela con el dinero congelado, bendiciones.",0,@carlosvalero4767,http://www.youtube.com/@carlosvalero4767,UCdmNjuT4L2PCIzVSXGLIZhw,2024-10-11T04:20:08Z,2024-10-11T04:20:08Z
No estoy de acuerdo con Ud Sr Bayly Delcy Rodríguez si se merece dormir....  Pero dormir el mismo sueño de Chávez,0,@josecastrillo7681,http://www.youtube.com/@josecastrillo7681,UCgnRyNRxUKJT-AGfUM8D4qw,2024-10-11T04:16:58Z,2024-10-11T04:16:58Z
"No creo que sea por remordimientos porque este no tiene moral, no duerme porque sabe que tiene los días contados 💣",0,@Incognita4813,http://www.youtube.com/@Incognita4813,UCW1_unnETxRNVLBOAa2Rxkg,2024-10-11T04:15:34Z,2024-10-11T04:15:34Z
Ojalá que Maduro se arrepienta!!!!! Y corrija todo lo que ha hecho de maldad!!!!!!,2,@griseldaquezada7685,http://www.youtube.com/@griseldaquezada7685,UCv0pfxQbzHnBJvBZg8jGj4g,2024-10-11T04:12:57Z,2024-10-11T04:12:57Z
"me caes bien y manejas tu imagen bien... pero para un prfilador es evidente que proteges tus intereses familialres ganados con maneras poco orotdoxas por decirleo debilmente,,, un judio israelita de corazon y sangre.. y de BIENES... tu problema para dormir tambien tenia que ver con eso... no nos hagamos los santos ok? que tu fortuna es muy agradecida atus raices israleitas si (lets)?",0,@pinto00000,http://www.youtube.com/@pinto00000,UCHVrbv8UflahCmOIvA41ATQ,2024-10-11T04:10:08Z,2024-10-11T04:11:46Z
Ésos HPs maduro Petro y Francia Márquez son iguales,0,@cristina2125,http://www.youtube.com/@cristina2125,UC7zZ5yqXUTauqcu19ciD3tw,2024-10-11T04:09:56Z,2024-10-11T04:09:56Z
Ramirez tremendo corrupto!!!!!,0,@laurabenedetti5500,http://www.youtube.com/@laurabenedetti5500,UCuKhRsIwCcuzNz_guVY9aGg,2024-10-11T04:09:05Z,2024-10-11T04:09:05Z
"Todo terminara cuando llegue el Harmagedon o <a href=""http://sea.la/"">sea.La</a> guerra del DiosTodopoderoso.ya muy pronto.",0,@anacaceres5798,http://www.youtube.com/@anacaceres5798,UCyFUngAS9EHwfaoJgof2hyw,2024-10-11T04:08:22Z,2024-10-11T04:08:22Z
🤯SI LA PERSONA TIENE UNA GRAN ANGUSTIA!!....ESE MEDICAMENTO NO SIRVE,2,@pulseritasc9320,http://www.youtube.com/@pulseritasc9320,UCD-tIj1zAldEgF-rP-g62MA,2024-10-11T04:08:20Z,2024-10-11T04:08:20Z
"Me encanta escucharte <br>Hoy jugaron al fútbol  Argentina y Venezuela.  Y contenta que empataron 1 a 1 .. Raquel (70) Argentina .<br>Me daba temor que perdieran a pesar de la cantidad de agua , que había en la cancha . A los jugadores Argentinos les costó pero llegaron !!!",0,@raquelfernandes8949,http://www.youtube.com/@raquelfernandes8949,UCWTsz16oClpBE7tg8GU6sIg,2024-10-11T04:06:58Z,2024-10-11T04:06:58Z
